134 5 0.637543 
134 6 0.617907 
134 7 0.598551 
134 8 0.579713 
134 9 0.561168 
134 10 0.543209 
134 11 0.525555 
134 12 0.508545 
134 13 0.491849 
134 14 0.475846 
134 15 0.460161 
134 16 0.445209 
134 17 0.430577 
134 18 0.416704 
134 19 0.403150 
134 20 0.390369 
134 21 0.377904 
134 22 0.366215 
134 23 0.354835 
134 24 0.344222 
134 25 0.333908 
134 26 0.324344 
134 27 0.315066 
134 28 0.306512 
134 29 0.298228 
134 30 0.290634 
134 31 0.283295 
134 32 0.276604 
134 33 0.270150 
134 34 0.264300 
134 35 0.258669 
134 36 0.253593 
134 37 0.248717 
134 38 0.244347 
134 39 0.240157 
134 40 0.236424 
134 41 0.232852 
134 42 0.229688 
134 43 0.226666 
134 44 0.224004 
134 45 0.221469 
134 46 0.219247 
134 47 0.217136 
134 48 0.215296 
134 49 0.213552 
134 50 0.212040 
134 51 0.210611 
134 52 0.209378 
134 53 0.208216 
134 54 0.207219 
134 55 0.206281 
134 56 0.205481 
134 57 0.204731 
134 58 0.204093 
134 59 0.203498 
134 60 0.202994 
134 61 0.202526 
0 44 0.000000 
0 45 0.000000 
0 46 0.000000 
0 47 0.000000 
0 48 0.000000 
0 49 0.000000 
0 50 0.000000 
0 51 0.000000 
0 52 0.000000 
0 53 0.000000 
0 54 0.000000 
0 55 0.000000 
0 56 0.000000 
0 57 0.000000 
0 58 0.000000 
0 59 0.000000 
0 60 0.000000 
0 61 0.000000 
0 62 0.000000 
0 63 0.000000 
67 53 0.208525 
67 54 0.207456 
67 55 0.206542 
67 56 0.205684 
67 57 0.204953 
67 58 0.204269 
67 59 0.203689 
67 60 0.203149 
67 61 0.202692 
67 62 0.202269 
67 63 0.201912 
67 64 0.201582 
134 62 0.202131 
134 63 0.201765 
134 64 0.201457 
134 65 0.201174 
134 66 0.200936 
134 67 0.200719 
134 68 0.200537 
134 69 0.200372 
134 70 0.200232 
134 71 0.200108 
134 72 0.200003 
134 73 0.199910 
0 64 0.000000 
0 65 0.000000 
0 66 0.000000 
0 67 0.000000 
0 68 0.000000 
0 69 0.000000 
67 65 0.201306 
67 66 0.201052 
67 67 0.200839 
67 68 0.200645 
67 69 0.200482 
67 70 0.200335 
67 71 0.200211 
67 72 0.200101 
134 74 0.199830 
134 75 0.199762 
134 76 0.199702 
134 77 0.199653 
134 78 0.199608 
134 79 0.199573 
134 80 0.199539 
134 81 0.199514 
0 70 0.000000 
0 71 0.000000 
0 72 0.000000 
0 73 0.000000 
0 74 0.000000 
0 75 0.000000 
0 76 0.000000 
67 73 0.200008 
67 74 0.199926 
67 75 0.199856 
67 76 0.199796 
67 77 0.199744 
67 78 0.199700 
67 79 0.199661 
67 80 0.199630 
134 82 0.199489 
134 83 0.199472 
134 84 0.199453 
134 85 0.199441 
134 86 0.199427 
134 87 0.199420 
134 88 0.199409 
134 89 0.199405 
134 90 0.199396 
0 77 0.000000 
0 78 0.000000 
0 79 0.000000 
0 80 0.000000 
0 81 0.000000 
67 81 0.199601 
67 82 0.199579 
67 83 0.199557 
67 84 0.199543 
67 85 0.199526 
67 86 0.199516 
67 87 0.199504 
134 91 0.199394 
134 92 0.199387 
134 93 0.199386 
134 94 0.199381 
134 95 0.199381 
134 96 0.199376 
134 97 0.199377 
134 98 0.199373 
0 82 0.000000 
0 83 0.000000 
0 84 0.000000 
0 85 0.000000 
0 86 0.000000 
0 87 0.000000 
0 88 0.000000 
67 88 0.199498 
67 89 0.199488 
67 90 0.199485 
67 91 0.199477 
67 92 0.199476 
67 93 0.199470 
67 94 0.199469 
134 99 0.199375 
134 100 0.199370 
134 101 0.199372 
134 102 0.199368 
134 103 0.199370 
134 104 0.199366 
134 105 0.199368 
0 89 0.000000 
0 90 0.000000 
0 91 0.000000 
0 92 0.000000 
0 93 0.000000 
67 95 0.199464 
67 96 0.199465 
67 97 0.199460 
67 98 0.199461 
67 99 0.199457 
67 100 0.199459 
67 101 0.199455 
67 102 0.199457 
134 106 0.199364 
134 107 0.199366 
134 108 0.199361 
134 109 0.199363 
134 110 0.199357 
134 111 0.199358 
134 112 0.199352 
134 113 0.199352 
0 94 0.000000 
0 95 0.000000 
0 96 0.000000 
0 97 0.000000 
0 98 0.000000 
0 99 0.000000 
67 103 0.199453 
67 104 0.199455 
67 105 0.199451 
67 106 0.199453 
67 107 0.199448 
67 108 0.199450 
134 114 0.199345 
134 115 0.199343 
134 116 0.199334 
134 117 0.199331 
134 118 0.199320 
134 119 0.199314 
0 100 0.000000 
0 101 0.000000 
0 102 0.000000 
0 103 0.000000 
0 104 0.000000 
0 105 0.000000 
0 106 0.000000 
67 109 0.199445 
67 110 0.199446 
67 111 0.199441 
67 112 0.199441 
67 113 0.199434 
67 114 0.199433 
67 115 0.199426 
134 120 0.199299 
134 121 0.199290 
134 122 0.199272 
134 123 0.199258 
134 124 0.199234 
134 125 0.199214 
134 126 0.199182 
134 127 0.199154 
134 128 0.199113 
0 107 0.000000 
0 108 0.000000 
0 109 0.000000 
0 110 0.000000 
0 111 0.000000 
0 112 0.000000 
67 116 0.199423 
67 117 0.199413 
67 118 0.199408 
67 119 0.199396 
67 120 0.199388 
67 121 0.199372 
67 122 0.199361 
134 129 0.199075 
134 130 0.199021 
134 131 0.198969 
134 132 0.198899 
134 133 0.198830 
134 134 0.198738 
134 135 0.198647 
0 113 0.000000 
0 114 0.000000 
0 115 0.000000 
0 116 0.000000 
0 117 0.000000 
0 118 0.000000 
67 123 0.199340 
67 124 0.199323 
67 125 0.199295 
67 126 0.199272 
67 127 0.199236 
67 128 0.199203 
67 129 0.199156 
67 130 0.199111 
134 136 0.198530 
134 137 0.198411 
134 138 0.198260 
134 139 0.198106 
134 140 0.197915 
134 141 0.197718 
134 142 0.197476 
134 143 0.197226 
134 144 0.196922 
0 119 0.000000 
0 120 0.000000 
0 121 0.000000 
0 122 0.000000 
0 123 0.000000 
0 124 0.000000 
67 131 0.199049 
67 132 0.198989 
67 133 0.198909 
67 134 0.198830 
67 135 0.198726 
67 136 0.198622 
67 137 0.198489 
134 145 0.196607 
134 146 0.196230 
134 147 0.195837 
134 148 0.195370 
134 149 0.194885 
134 150 0.194312 
134 151 0.193716 
0 125 0.000000 
0 126 0.000000 
0 127 0.000000 
0 128 0.000000 
0 129 0.000000 
0 130 0.000000 
67 138 0.198353 
67 139 0.198183 
67 140 0.198008 
67 141 0.197793 
67 142 0.197571 
67 143 0.197300 
67 144 0.197018 
134 152 0.193020 
134 153 0.192295 
134 154 0.191455 
134 155 0.190580 
134 156 0.189573 
134 157 0.188527 
134 158 0.187330 
134 159 0.186088 
0 131 0.000000 
0 132 0.000000 
0 133 0.000000 
0 134 0.000000 
0 135 0.000000 
0 136 0.000000 
67 145 0.196679 
67 146 0.196327 
67 147 0.195907 
67 148 0.195469 
67 149 0.194952 
67 150 0.194413 
67 151 0.193781 
134 160 0.184678 
134 161 0.183215 
134 162 0.181565 
134 163 0.179856 
134 164 0.177942 
134 165 0.175962 
134 166 0.173758 
134 167 0.171483 
0 137 0.000000 
0 138 0.000000 
0 139 0.000000 
0 140 0.000000 
0 141 0.000000 
67 152 0.193123 
67 153 0.192357 
67 154 0.191559 
67 155 0.190638 
67 156 0.189680 
67 157 0.188581 
67 158 0.187439 
134 168 0.168966 
134 169 0.166372 
134 170 0.163520 
134 171 0.160586 
134 172 0.157380 
134 173 0.154089 
134 174 0.150514 
0 142 0.000000 
0 143 0.000000 
0 144 0.000000 
0 145 0.000000 
0 146 0.000000 
0 147 0.000000 
0 148 0.000000 
67 159 0.186138 
67 160 0.184788 
67 161 0.183261 
67 162 0.181677 
67 163 0.179898 
67 164 0.178056 
67 165 0.175999 
67 166 0.173873 
134 175 0.146851 
134 176 0.142897 
134 177 0.138851 
134 178 0.134513 
134 179 0.130082 
134 180 0.125359 
134 181 0.120544 
134 182 0.115443 
0 149 0.000000 
0 150 0.000000 
0 151 0.000000 
0 152 0.000000 
0 153 0.000000 
0 154 0.000000 
0 155 0.000000 
67 167 0.171515 
67 168 0.169082 
67 169 0.166399 
67 170 0.163636 
67 171 0.160608 
67 172 0.157496 
67 173 0.154106 
134 183 0.110253 
134 184 0.104788 
134 185 0.099239 
134 186 0.093431 
134 187 0.087544 
134 188 0.081420 
134 189 0.075224 
134 190 0.068819 
0 156 0.000000 
0 157 0.000000 
0 158 0.000000 
0 159 0.000000 
0 160 0.000000 
0 161 0.000000 
67 174 0.150628 
67 175 0.146864 
67 176 0.143008 
67 177 0.138861 
67 178 0.134621 
67 179 0.130088 
134 191 0.062351 
134 192 0.055705 
134 193 0.049007 
134 194 0.042165 
134 195 0.035283 
134 196 0.028296 
0 162 0.000000 
0 163 0.000000 
0 164 0.000000 
0 165 0.000000 
0 166 0.000000 
67 180 0.125462 
67 181 0.120547 
67 182 0.115541 
67 183 0.110254 
67 184 0.104879 
67 185 0.099237 
134 197 0.021283 
134 198 0.014205 
134 199 0.007113 
134 200 0.000000 
135 0 0.726995 
135 1 0.706366 
135 2 0.685969 
0 167 0.000000 
0 168 0.000000 
0 169 0.000000 
0 170 0.000000 
0 171 0.000000 
0 172 0.000000 
67 186 0.093513 
67 187 0.087541 
67 188 0.081493 
67 189 0.075221 
67 190 0.068882 
67 191 0.062348 
67 192 0.055756 
135 3 0.665877 
135 4 0.646032 
135 5 0.626574 
135 6 0.607378 
135 7 0.588645 
135 8 0.570187 
135 9 0.552264 
135 10 0.534629 
0 173 0.000000 
0 174 0.000000 
0 175 0.000000 
0 176 0.000000 
0 177 0.000000 
67 193 0.049003 
67 194 0.042204 
67 195 0.035280 
67 196 0.028323 
67 197 0.021281 
67 198 0.014218 
67 199 0.007113 
135 11 0.517590 
135 12 0.500850 
135 13 0.484760 
135 14 0.468976 
135 15 0.453885 
135 16 0.439104 
135 17 0.425049 
135 18 0.411305 
0 178 0.000000 
0 179 0.000000 
0 180 0.000000 
0 181 0.000000 
0 182 0.000000 
0 183 0.000000 
67 200 0.000000 
68 0 0.767913 
68 1 0.745499 
68 2 0.723392 
68 3 0.701563 
68 4 0.680127 
135 19 0.398308 
135 20 0.385619 
135 21 0.373685 
135 22 0.362056 
135 23 0.351179 
135 24 0.340598 
135 25 0.330758 
135 26 0.321203 
0 184 0.000000 
0 185 0.000000 
0 186 0.000000 
0 187 0.000000 
0 188 0.000000 
0 189 0.000000 
68 5 0.658982 
68 6 0.638312 
68 7 0.617947 
68 8 0.598134 
68 9 0.578638 
68 10 0.559763 
135 27 0.312366 
135 28 0.303802 
135 29 0.295927 
135 30 0.288308 
135 31 0.281342 
135 32 0.274616 
0 190 0.000000 
0 191 0.000000 
0 192 0.000000 
0 193 0.000000 
0 194 0.000000 
0 195 0.000000 
68 11 0.541216 
68 12 0.523352 
68 13 0.505822 
68 14 0.489024 
68 15 0.472567 
68 16 0.456880 
68 17 0.441535 
135 33 0.268502 
135 34 0.262610 
135 35 0.257284 
135 36 0.252161 
135 37 0.247558 
135 38 0.243139 
135 39 0.239190 
135 40 0.235409 
0 196 0.000000 
0 197 0.000000 
0 198 0.000000 
0 199 0.000000 
0 200 0.000000 
68 18 0.426987 
68 19 0.412779 
68 20 0.399384 
68 21 0.386322 
68 22 0.374075 
68 23 0.362154 
135 41 0.232048 
135 42 0.228836 
135 43 0.225998 
135 44 0.223292 
135 45 0.220913 
135 46 0.218651 
1 0 0.000247 
1 1 0.001261 
68 24 0.351039 
68 25 0.340239 
68 26 0.330226 
68 27 0.320513 
68 28 0.311559 
68 29 0.302890 
68 30 0.294944 
68 31 0.287264 
135 47 0.216673 
135 48 0.214797 
135 49 0.213166 
135 50 0.211622 
135 51 0.210286 
135 52 0.209026 
135 53 0.207941 
135 54 0.206921 
1 2 0.002030 
1 3 0.002651 
1 4 0.003173 
1 5 0.003619 
1 6 0.004008 
68 32 0.280265 
68 33 0.273513 
68 34 0.267395 
68 35 0.261504 
68 36 0.256197 
68 37 0.251098 
135 55 0.206047 
135 56 0.205227 
135 57 0.204528 
135 58 0.203875 
135 59 0.203320 
135 60 0.202804 
135 61 0.202367 
1 7 0.004347 
1 8 0.004648 
1 9 0.004914 
1 10 0.005151 
1 11 0.005361 
68 38 0.246529 
68 39 0.242149 
68 40 0.238247 
68 41 0.234512 
68 42 0.231205 
68 43 0.228047 
68 44 0.225265 
68 45 0.222615 
135 62 0.201962 
135 63 0.201620 
135 64 0.201306 
135 65 0.201041 
135 66 0.200799 
135 67 0.200595 
135 68 0.200410 
135 69 0.200253 
1 12 0.005552 
1 13 0.005719 
1 14 0.005872 
1 15 0.006006 
1 16 0.006130 
1 17 0.006238 
68 46 0.220294 
68 47 0.218087 
68 48 0.216165 
68 49 0.214342 
68 50 0.212764 
68 51 0.211270 
68 52 0.209983 
135 70 0.200114 
135 71 0.199995 
135 72 0.199890 
135 73 0.199800 
135 74 0.199723 
135 75 0.199655 
135 76 0.199598 
135 77 0.199547 
1 18 0.006338 
1 19 0.006424 
1 20 0.006504 
1 21 0.006573 
1 22 0.006639 
1 23 0.006693 
68 53 0.208768 
68 54 0.207727 
68 55 0.206747 
68 56 0.205912 
68 57 0.205128 
68 58 0.204463 
68 59 0.203841 
135 78 0.199507 
135 79 0.199468 
135 80 0.199440 
135 81 0.199411 
135 82 0.199391 
135 83 0.199369 
1 24 0.006746 
1 25 0.006789 
1 26 0.006832 
1 27 0.006865 
1 28 0.006900 
1 29 0.006925 
68 60 0.203315 
68 61 0.202825 
68 62 0.202413 
68 63 0.202031 
68 64 0.201710 
68 65 0.201414 
68 66 0.201166 
135 84 0.199356 
135 85 0.199340 
135 86 0.199331 
135 87 0.199318 
135 88 0.199313 
135 89 0.199303 
135 90 0.199301 
1 30 0.006954 
1 31 0.006973 
1 32 0.006996 
1 33 0.007011 
1 34 0.007029 
1 35 0.007040 
68 67 0.200939 
68 68 0.200749 
68 69 0.200576 
68 70 0.200431 
68 71 0.200301 
68 72 0.200191 
68 73 0.200094 
68 74 0.200011 
135 91 0.199293 
135 92 0.199292 
135 93 0.199285 
135 94 0.199286 
135 95 0.199280 
135 96 0.199281 
135 97 0.199276 
135 98 0.199278 
135 99 0.199274 
1 36 0.007055 
1 37 0.007063 
1 38 0.007075 
1 39 0.007080 
68 75 0.199940 
68 76 0.199878 
68 77 0.199825 
68 78 0.199779 
68 79 0.199741 
68 80 0.199707 
68 81 0.199680 
135 100 0.199276 
135 101 0.199271 
135 102 0.199274 
135 103 0.199269 
135 104 0.199272 
135 105 0.199267 
135 106 0.199270 
135 107 0.199265 
1 40 0.007090 
1 41 0.007093 
1 42 0.007102 
1 43 0.007104 
1 44 0.007111 
1 45 0.007111 
68 82 0.199655 
68 83 0.199636 
68 84 0.199617 
68 85 0.199605 
68 86 0.199590 
68 87 0.199582 
68 88 0.199571 
135 108 0.199267 
135 109 0.199262 
135 110 0.199263 
135 111 0.199257 
135 112 0.199258 
135 113 0.199251 
135 114 0.199250 
1 46 0.007118 
1 47 0.007117 
1 48 0.007123 
1 49 0.007121 
1 50 0.007126 
68 89 0.199566 
68 90 0.199558 
68 91 0.199555 
68 92 0.199549 
68 93 0.199547 
68 94 0.199542 
135 115 0.199242 
135 116 0.199240 
135 117 0.199230 
135 118 0.199225 
135 119 0.199212 
135 120 0.199205 
1 51 0.007124 
1 52 0.007129 
1 53 0.007127 
1 54 0.007131 
1 55 0.007128 
68 95 0.199542 
68 96 0.199537 
68 97 0.199538 
68 98 0.199534 
68 99 0.199535 
68 100 0.199531 
135 121 0.199189 
135 122 0.199178 
135 123 0.199156 
135 124 0.199140 
135 125 0.199112 
135 126 0.199089 
1 56 0.007132 
1 57 0.007129 
1 58 0.007133 
1 59 0.007130 
1 60 0.007134 
68 101 0.199533 
68 102 0.199529 
68 103 0.199531 
68 104 0.199527 
68 105 0.199528 
68 106 0.199525 
135 127 0.199052 
135 128 0.199020 
135 129 0.198972 
135 130 0.198928 
135 131 0.198866 
135 132 0.198807 
135 133 0.198726 
135 134 0.198647 
1 61 0.007131 
1 62 0.007135 
1 63 0.007131 
1 64 0.007135 
1 65 0.007132 
68 107 0.199526 
68 108 0.199522 
68 109 0.199523 
68 110 0.199518 
68 111 0.199518 
68 112 0.199513 
68 113 0.199512 
135 135 0.198543 
135 136 0.198439 
135 137 0.198306 
135 138 0.198171 
135 139 0.198001 
135 140 0.197827 
135 141 0.197611 
1 66 0.007135 
1 67 0.007132 
1 68 0.007135 
1 69 0.007132 
1 70 0.007135 
68 114 0.199505 
68 115 0.199503 
68 116 0.199495 
68 117 0.199491 
68 118 0.199480 
68 119 0.199474 
68 120 0.199460 
135 142 0.197389 
135 143 0.197118 
135 144 0.196837 
135 145 0.196498 
135 146 0.196147 
135 147 0.195726 
135 148 0.195290 
1 71 0.007132 
1 72 0.007136 
1 73 0.007132 
1 74 0.007136 
1 75 0.007132 
1 76 0.007136 
68 121 0.199450 
68 122 0.199432 
68 123 0.199418 
68 124 0.199394 
68 125 0.199374 
68 126 0.199343 
68 127 0.199314 
135 149 0.194772 
135 150 0.194235 
135 151 0.193603 
135 152 0.192946 
135 153 0.192180 
135 154 0.191384 
135 155 0.190463 
1 77 0.007132 
1 78 0.007136 
1 79 0.007132 
1 80 0.007136 
1 81 0.007132 
1 82 0.007136 
68 128 0.199274 
68 129 0.199235 
68 130 0.199181 
68 131 0.199129 
68 132 0.199059 
68 133 0.198989 
135 156 0.189506 
135 157 0.188408 
135 158 0.187267 
135 159 0.185967 
135 160 0.184619 
135 161 0.183092 
135 162 0.181511 
1 83 0.007132 
1 84 0.007136 
1 85 0.007132 
1 86 0.007136 
1 87 0.007132 
68 134 0.198899 
68 135 0.198807 
68 136 0.198690 
68 137 0.198570 
68 138 0.198420 
68 139 0.198265 
68 140 0.198074 
68 141 0.197876 
135 163 0.179732 
135 164 0.177892 
135 165 0.175837 
135 166 0.173714 
135 167 0.171357 
135 168 0.168927 
135 169 0.166245 
135 170 0.163486 
135 171 0.160460 
1 88 0.007136 
1 89 0.007132 
1 90 0.007136 
1 91 0.007132 
1 92 0.007136 
1 93 0.007132 
68 142 0.197635 
68 143 0.197384 
68 144 0.197081 
68 145 0.196765 
68 146 0.196388 
68 147 0.195994 
68 148 0.195528 
135 172 0.157351 
135 173 0.153964 
135 174 0.150490 
135 175 0.146729 
135 176 0.142877 
135 177 0.138733 
135 178 0.134497 
1 94 0.007136 
1 95 0.007132 
1 96 0.007136 
1 97 0.007132 
1 98 0.007136 
1 99 0.007132 
68 149 0.195041 
68 150 0.194469 
68 151 0.193872 
68 152 0.193176 
68 153 0.192450 
68 154 0.191609 
68 155 0.190734 
135 179 0.129968 
135 180 0.125347 
135 181 0.120436 
135 182 0.115435 
135 183 0.110152 
135 184 0.104783 
135 185 0.099146 
135 186 0.093427 
1 100 0.007136 
1 101 0.007132 
1 102 0.007136 
1 103 0.007132 
1 104 0.007135 
68 156 0.189726 
68 157 0.188679 
68 158 0.187482 
68 159 0.186238 
68 160 0.184827 
68 161 0.183362 
68 162 0.181711 
135 187 0.087460 
135 188 0.081418 
135 189 0.075152 
135 190 0.068818 
135 191 0.062290 
135 192 0.055705 
135 193 0.048958 
1 105 0.007132 
1 106 0.007135 
1 107 0.007132 
1 108 0.007135 
1 109 0.007132 
1 110 0.007135 
68 163 0.180001 
68 164 0.178085 
68 165 0.176104 
68 166 0.173898 
68 167 0.171621 
68 168 0.169102 
135 194 0.042165 
135 195 0.035248 
135 196 0.028297 
135 197 0.021261 
135 198 0.014205 
135 199 0.007106 
1 111 0.007132 
1 112 0.007135 
1 113 0.007131 
1 114 0.007135 
1 115 0.007131 
1 116 0.007134 
68 169 0.166506 
68 170 0.163652 
68 171 0.160715 
68 172 0.157507 
68 173 0.154213 
68 174 0.150636 
135 200 0.000000 
136 0 0.712890 
136 1 0.692864 
136 2 0.673089 
136 3 0.653539 
136 4 0.634320 
136 5 0.615343 
1 117 0.007131 
1 118 0.007134 
1 119 0.007130 
1 120 0.007133 
1 121 0.007129 
68 175 0.146969 
68 176 0.143012 
68 177 0.138963 
68 178 0.134621 
68 179 0.130186 
68 180 0.125460 
136 6 0.596775 
136 7 0.578463 
136 8 0.560632 
136 9 0.543071 
136 10 0.526058 
136 11 0.509327 
1 122 0.007132 
1 123 0.007128 
1 124 0.007131 
1 125 0.007126 
1 126 0.007129 
68 181 0.120641 
68 182 0.115536 
68 183 0.110342 
68 184 0.104873 
68 185 0.099319 
68 186 0.093506 
136 12 0.493201 
136 13 0.477365 
136 14 0.462183 
136 15 0.447299 
136 16 0.433104 
136 17 0.419210 
136 18 0.406033 
1 127 0.007124 
1 128 0.007126 
1 129 0.007121 
1 130 0.007123 
1 131 0.007118 
68 187 0.087614 
68 188 0.081485 
68 189 0.075285 
68 190 0.068875 
68 191 0.062401 
68 192 0.055750 
136 19 0.393156 
136 20 0.381011 
136 21 0.369163 
136 22 0.358050 
136 23 0.347228 
136 24 0.337134 
136 25 0.327323 
136 26 0.318223 
1 132 0.007119 
1 133 0.007113 
1 134 0.007113 
1 135 0.007106 
1 136 0.007106 
68 193 0.049046 
68 194 0.042199 
68 195 0.035312 
68 196 0.028319 
68 197 0.021300 
68 198 0.014216 
68 199 0.007119 
136 27 0.309395 
136 28 0.301253 
136 29 0.293368 
136 30 0.286138 
136 31 0.279150 
136 32 0.272778 
136 33 0.266632 
136 34 0.261059 
1 137 0.007097 
1 138 0.007096 
1 139 0.007087 
1 140 0.007084 
1 141 0.007073 
68 200 0.000000 
69 0 0.781042 
69 1 0.758066 
69 2 0.735374 
69 3 0.713047 
69 4 0.691016 
136 35 0.255695 
136 36 0.250859 
136 37 0.246213 
136 38 0.242049 
136 39 0.238057 
136 40 0.234498 
136 41 0.231094 
136 42 0.228077 
1 142 0.007068 
1 143 0.007055 
1 144 0.007048 
1 145 0.007033 
1 146 0.007023 
1 147 0.007005 
69 5 0.669435 
69 6 0.648164 
69 7 0.627423 
69 8 0.607006 
69 9 0.587193 
69 10 0.567714 
136 43 0.225197 
136 44 0.222658 
136 45 0.220242 
136 46 0.218122 
136 47 0.216110 
136 48 0.214354 
1 148 0.006993 
1 149 0.006971 
1 150 0.006955 
1 151 0.006929 
1 152 0.006909 
69 11 0.548906 
69 12 0.530440 
69 13 0.512702 
69 14 0.495312 
69 15 0.478694 
69 16 0.462427 
136 49 0.212692 
136 50 0.211249 
136 51 0.209887 
136 52 0.208710 
136 53 0.207602 
136 54 0.206650 
1 153 0.006878 
1 154 0.006853 
1 155 0.006816 
1 156 0.006785 
1 157 0.006743 
1 158 0.006705 
69 17 0.446966 
69 18 0.431854 
69 19 0.417569 
69 20 0.403630 
69 21 0.390525 
69 22 0.377759 
69 23 0.365824 
136 55 0.205757 
136 56 0.204992 
136 57 0.204278 
136 58 0.203668 
136 59 0.203102 
136 60 0.202620 
136 61 0.202174 
1 159 0.006655 
1 160 0.006610 
1 161 0.006552 
1 162 0.006499 
1 163 0.006432 
1 164 0.006369 
69 24 0.354217 
69 25 0.343426 
69 26 0.332951 
69 27 0.323267 
69 28 0.313883 
69 29 0.305258 
69 30 0.296914 
136 62 0.201796 
136 63 0.201448 
136 64 0.201153 
136 65 0.200884 
136 66 0.200656 
136 67 0.200450 
136 68 0.200274 
136 69 0.200118 
1 165 0.006293 
1 166 0.006220 
1 167 0.006132 
1 168 0.006048 
1 169 0.005949 
69 31 0.289289 
69 32 0.281927 
69 33 0.275236 
69 34 0.268789 
69 35 0.262964 
69 36 0.257361 
69 37 0.252328 
69 38 0.247496 
69 39 0.243181 
136 70 0.199984 
136 71 0.199866 
136 72 0.199764 
136 73 0.199677 
136 74 0.199600 
136 75 0.199536 
136 76 0.199478 
136 77 0.199432 
136 78 0.199388 
1 170 0.005853 
1 171 0.005742 
1 172 0.005634 
1 173 0.005510 
1 174 0.005388 
69 40 0.239047 
69 41 0.235375 
69 42 0.231865 
69 43 0.228766 
69 44 0.225809 
69 45 0.223212 
69 46 0.220741 
69 47 0.218583 
136 79 0.199355 
136 80 0.199322 
136 81 0.199299 
136 82 0.199274 
136 83 0.199259 
136 84 0.199240 
136 85 0.199230 
136 86 0.199215 
1 175 0.005251 
1 176 0.005115 
1 177 0.004965 
1 178 0.004815 
1 179 0.004651 
1 180 0.004488 
69 48 0.216533 
69 49 0.214753 
69 50 0.213067 
69 51 0.211610 
69 52 0.210234 
69 53 0.209051 
69 54 0.207936 
136 87 0.199209 
136 88 0.199198 
136 89 0.199195 
136 90 0.199185 
136 91 0.199184 
136 92 0.199177 
136 93 0.199177 
136 94 0.199171 
136 95 0.199172 
1 181 0.004310 
1 182 0.004133 
1 183 0.003942 
1 184 0.003751 
1 185 0.003548 
1 186 0.003345 
69 55 0.206984 
69 56 0.206088 
69 57 0.205327 
69 58 0.204613 
69 59 0.204009 
69 60 0.203445 
69 61 0.202970 
136 96 0.199166 
136 97 0.199169 
136 98 0.199163 
136 99 0.199166 
136 100 0.199161 
136 101 0.199164 
136 102 0.199159 
1 187 0.003130 
1 188 0.002915 
1 189 0.002689 
1 190 0.002464 
1 191 0.002229 
1 192 0.001994 
69 62 0.202527 
69 63 0.202156 
69 64 0.201812 
69 65 0.201524 
69 66 0.201259 
69 67 0.201038 
69 68 0.200835 
136 103 0.199162 
136 104 0.199157 
136 105 0.199160 
136 106 0.199155 
136 107 0.199157 
136 108 0.199152 
136 109 0.199154 
136 110 0.199148 
1 193 0.001752 
1 194 0.001510 
1 195 0.001261 
1 196 0.001013 
69 69 0.200666 
69 70 0.200512 
69 71 0.200384 
69 72 0.200268 
69 73 0.200172 
69 74 0.200086 
69 75 0.200013 
136 111 0.199149 
136 112 0.199143 
136 113 0.199143 
136 114 0.199135 
136 115 0.199134 
136 116 0.199125 
136 117 0.199122 
136 118 0.199110 
1 197 0.000761 
1 198 0.000509 
1 199 0.000254 
